"Rootcrops: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....Romblon","RADDISH (LABANOS), 1 KG",94.38,93.75,122.50,120.00,98.75,98.75,123.75,128.25,128.25,129.50,136.88,136.43,118.75,110.63,110.63,110.00,109.38,109.38,116.25,120.63,120.00,120.00,121.25,122.50,116.25,130.63,130.63,118.75,118.75,120.00,120.00,120.00,120.00,125.63,126.25,123.75,125.00,125.00,121.25,108.75,108.75,108.75,108.75,106.25,110.00,108.75,106.25,126.25,117.50,117.50,117.50,117.50,122.50,121.88,121.88,161.88,.,.,.,.
"....Romblon","POTATO, 1 KG",132.35,137.64,159.99,159.99,130.00,133.53,172.94,140.00,140.00,145.63,147.50,148.57,162.50,162.50,162.50,161.25,161.25,161.25,158.75,158.75,157.50,157.50,156.88,155.00,164.38,151.25,146.25,148.75,148.75,146.25,146.25,157.50,155.00,180.00,215.00,196.25,180.00,178.75,173.75,145.00,145.00,138.75,141.25,140.00,120.00,118.75,121.25,146.25,183.75,166.25,157.50,130.00,127.50,117.50,123.75,135.00,.,.,.,.
"....Romblon","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Romblon","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Puerto Princesa","CARROT, 1 KG",237.71,198.09,192.63,161.21,139.35,140.72,151.65,196.33,174.67,158.67,185.92,208.25,194.67,161.75,165.92,165.50,148.67,152.00,142.83,162.00,187.83,200.83,208.33,207.50,201.25,174.17,162.08,154.17,162.50,167.92,200.92,223.50,217.42,215.17,205.58,181.25,180.17,176.00,179.75,166.00,159.75,166.25,179.17,196.42,166.83,183.08,217.67,227.25,228.50,190.17,167.67,155.17,153.50,153.17,156.42,196.00,.,.,.,.
"....City of Puerto Princesa","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Puerto Princesa","RADDISH (LABANOS), 1 KG",108.76,106.07,98.01,93.98,88.61,91.30,92.64,111.17,109.08,110.33,116.17,123.67,133.67,126.17,116.17,117.00,128.33,133.67,128.67,125.33,119.92,123.00,127.83,127.00,133.17,125.33,125.50,122.00,129.50,135.67,139.00,128.83,125.33,140.75,144.17,142.00,134.08,133.25,133.67,136.17,143.67,152.83,154.50,132.83,155.33,178.67,196.17,187.83,182.83,175.33,162.00,149.50,152.83,167.00,164.50,161.17,.,.,.,.
"....City of Puerto Princesa","POTATO, 1 KG",144.46,162.05,155.77,139.44,130.65,116.83,124.37,141.33,140.17,144.83,143.58,138.67,149.08,133.25,131.58,131.58,116.75,118.42,119.25,118.00,118.42,119.67,130.92,150.00,182.50,170.67,152.33,145.33,144.00,149.42,153.58,169.00,181.58,210.92,227.83,204.08,194.08,179.08,184.08,175.75,166.17,176.58,179.33,172.67,152.42,152.00,165.75,169.50,170.58,170.83,168.33,150.00,144.17,135.83,131.67,131.67,.,.,.,.
"....City of Puerto Princesa","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Puerto Princesa","GABI TUBERS, 1 KG",52.29,54.72,53.50,54.72,53.50,54.72,53.50,52.00,50.50,52.00,50.00,56.00,56.50,57.64,60.25,62.33,63.17,61.92,62.75,62.33,62.33,61.50,62.33,61.08,61.08,64.83,63.58,60.75,62.75,61.92,63.58,61.08,61.92,67.33,64.00,66.08,63.17,62.33,63.17,66.50,70.25,71.92,74.83,74.00,75.67,90.67,100.50,101.33,96.33,93.00,91.33,87.58,83.83,84.67,83.00,81.33,.,.,.,.
"..V - Bicol Region","CARROT, 1 KG",180.66,154.71,126.15,100.41,89.12,84.80,86.33,113.08,141.30,121.73,142.08,146.85,133.88,109.90,119.50,109.75,111.28,104.10,103.55,121.20,139.93,149.58,152.68,141.68,131.65,113.48,102.30,97.10,97.28,101.63,158.88,207.60,200.73,187.13,178.23,157.05,135.85,121.80,128.53,125.70,119.15,127.45,139.80,175.30,133.85,148.88,193.20,202.83,219.35,146.55,130.00,115.90,111.53,116.05,118.63,214.88,.,.,.,.
"..V - Bicol Region","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..V - Bicol Region","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..V - Bicol Region","POTATO, 1 KG",127.61,126.16,108.79,85.81,77.71,75.71,77.34,89.04,95.09,97.75,110.25,104.21,103.54,88.52,83.88,80.94,85.17,89.86,89.56,90.90,88.15,92.44,113.03,137.84,157.88,143.69,125.31,119.50,113.27,113.02,128.23,151.40,160.40,195.29,203.88,186.88,169.02,141.90,143.23,135.36,128.17,141.88,138.02,130.71,115.77,111.84,133.69,148.84,172.88,152.44,136.40,118.77,117.77,111.54,110.69,124.70,.,.,.,.
"..V - Bicol Region","SWEET POTATO (CAMOTE), 1 KG",43.47,37.75,37.18,33.17,33.17,33.17,33.75,35.00,39.38,43.13,44.38,48.75,42.19,43.13,42.50,34.38,35.63,38.13,38.13,39.38,41.25,44.25,46.13,45.50,47.38,53.75,51.25,50.63,55.00,58.75,56.25,62.50,65.00,65.00,61.88,62.50,61.88,61.88,61.25,61.25,62.50,62.50,63.75,68.75,73.75,73.13,70.63,67.50,68.13,66.88,68.13,63.75,65.00,67.50,61.00,65.38,.,.,.,.
"..V - Bicol Region","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Albay","CARROT, 1 KG",172.57,125.01,105.99,78.81,66.58,63.86,62.50,95.00,110.00,109.13,133.13,140.63,115.00,87.25,103.75,92.50,96.88,87.13,92.00,110.00,139.00,153.00,143.63,126.88,112.75,83.75,87.13,81.75,75.50,77.38,174.25,203.75,190.13,170.00,162.38,125.00,108.13,103.88,126.25,117.50,113.50,124.50,130.50,159.50,133.50,142.50,181.25,175.63,208.75,123.75,104.75,100.13,92.00,88.25,91.00,181.88,.,.,.,.
"....Albay","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Albay","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Albay","POTATO, 1 KG",119.74,114.53,96.31,70.28,65.07,62.47,63.13,72.50,91.25,92.50,100.63,96.88,92.25,76.00,73.00,73.13,78.75,77.25,82.50,82.50,86.50,96.88,109.88,134.00,156.63,137.50,112.75,104.75,101.50,104.75,128.25,146.00,158.00,202.00,193.75,178.75,157.88,122.88,131.38,134.50,130.13,142.00,137.50,111.00,102.38,97.75,130.00,141.25,156.25,132.50,120.63,99.25,95.38,93.25,85.75,107.38,.,.,.,.
"....Albay","SWEET POTATO (CAMOTE), 1 KG",43.47,37.75,37.18,33.17,33.17,33.17,33.75,35.00,39.38,43.13,44.38,48.75,42.19,43.13,42.50,34.38,35.63,38.13,38.13,39.38,41.25,44.25,46.13,45.50,47.38,53.75,51.25,50.63,55.00,58.75,56.25,62.50,65.00,65.00,61.88,62.50,61.88,61.88,61.25,61.25,62.50,62.50,63.75,68.75,73.75,73.13,70.63,67.50,68.13,66.88,68.13,63.75,65.00,67.50,61.00,65.38,.,.,.,.
"....Albay","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Norte","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Norte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Norte","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Norte","POTATO, 1 KG",114.47,111.10,92.71,78.88,65.06,64.45,63.13,79.38,71.00,82.50,90.63,85.00,86.88,74.50,72.50,73.75,72.25,90.88,78.38,81.50,77.38,81.00,98.38,130.63,164.00,145.13,116.25,117.00,95.38,89.63,105.38,153.00,156.38,201.25,205.00,191.50,170.25,148.75,156.25,151.25,136.25,144.25,128.50,126.75,110.75,103.75,110.00,133.63,151.75,155.25,146.50,122.13,116.25,117.50,112.50,119.88,.,.,.,.
"....Camarines Norte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Norte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Sur","CARROT, 1 KG",201.40,176.84,149.00,104.79,96.60,85.14,83.50,109.75,148.63,107.50,147.00,145.75,134.25,113.38,129.63,117.25,118.38,112.75,105.88,130.13,148.50,160.63,173.63,164.00,145.38,135.00,120.13,108.25,114.38,115.00,133.75,239.75,234.75,204.38,181.25,163.50,143.13,135.25,119.63,129.00,103.38,115.75,131.75,171.25,129.25,158.50,203.50,202.25,223.00,146.50,136.50,107.50,110.00,117.00,129.50,229.88,.,.,.,.
"....Camarines Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Sur","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Sur","POTATO, 1 KG",164.12,165.73,143.20,98.15,86.89,86.89,88.50,89.75,95.13,102.63,121.13,118.75,113.75,98.13,94.13,88.38,100.50,96.88,98.75,98.50,98.25,105.38,138.13,162.50,178.75,162.00,158.50,148.75,141.25,136.88,155.00,194.75,202.25,225.00,239.75,200.00,176.25,162.88,165.00,140.88,133.50,153.13,142.88,141.25,132.88,114.50,147.88,159.50,207.50,165.75,142.00,132.00,137.00,116.00,112.88,133.75,.,.,.,.
"....Camarines Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camarines Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Catanduanes","CARROT, 1 KG",180.29,163.31,104.52,86.23,84.92,84.92,86.88,119.50,137.88,115.75,124.00,146.25,126.88,100.75,115.75,104.50,102.88,101.25,98.13,125.38,138.50,146.25,143.13,130.00,126.88,93.13,82.50,81.88,82.50,90.00,176.88,197.50,182.50,192.50,167.50,158.75,128.75,106.88,122.50,117.50,123.13,133.75,137.50,172.50,135.00,156.25,177.50,218.75,220.00,131.25,115.00,99.38,89.38,103.75,122.50,210.50,.,.,.,.
"....Catanduanes","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Catanduanes","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Catanduanes","POTATO, 1 KG",112.50,110.00,90.00,76.25,76.25,75.00,76.25,93.75,94.00,90.88,99.88,90.38,97.88,82.13,75.88,76.38,78.13,85.00,84.75,81.88,79.50,79.13,103.13,128.75,141.88,122.50,111.00,97.50,101.25,101.88,103.75,126.25,135.00,171.25,193.75,171.25,168.75,128.75,128.75,123.75,114.38,142.50,125.00,130.63,102.50,103.13,128.75,151.88,156.25,144.38,123.75,102.50,98.75,105.00,107.50,107.71,.,.,.,.
"....Catanduanes","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Catanduanes","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Masbate","CARROT, 1 KG",161.37,156.42,140.96,123.65,113.76,106.34,115.00,122.50,156.25,151.25,155.00,152.50,146.25,132.50,133.75,126.25,131.25,116.25,125.00,127.50,141.25,150.00,152.50,152.50,143.75,136.25,122.50,116.88,113.75,117.50,137.50,172.50,192.50,180.00,192.50,187.50,166.25,143.75,142.50,138.75,137.50,140.00,153.75,196.25,151.25,158.75,190.00,207.50,222.50,166.25,155.00,131.25,125.00,127.50,128.75,221.25,.,.,.,.
"....Masbate","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Masbate","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Masbate","POTATO, 1 KG",121.13,124.69,124.69,102.13,95.00,90.25,95.00,117.50,136.25,136.25,147.50,136.25,132.50,111.25,108.75,100.00,100.00,108.13,113.75,112.50,101.25,102.50,110.00,137.50,148.75,156.25,135.00,137.50,132.50,126.25,135.00,136.25,150.00,176.25,190.00,202.50,182.50,151.25,143.75,135.00,130.00,130.00,140.00,143.75,138.75,140.00,150.00,153.75,165.00,162.50,148.75,127.50,127.50,120.00,126.25,133.75,.,.,.,.
"....Masbate","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Masbate","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sorsogon","CARROT, 1 KG",187.65,151.98,130.27,108.56,83.75,83.75,83.75,118.63,153.75,125.00,151.25,149.13,147.00,115.63,114.63,108.25,107.00,103.13,96.75,113.00,132.38,138.00,150.50,135.00,129.50,119.25,99.25,96.75,100.25,108.25,172.00,224.50,203.75,188.75,187.50,150.50,133.00,119.25,131.75,125.75,118.25,123.25,145.50,177.00,120.25,128.38,213.75,210.00,222.50,165.00,138.75,141.25,141.25,143.75,121.38,230.88,.,.,.,.
"....Sorsogon","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sorsogon","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sorsogon","POTATO, 1 KG",133.71,130.92,105.85,89.14,78.00,75.21,78.00,81.38,82.88,81.75,101.75,98.00,98.00,89.13,79.00,74.00,81.38,81.00,79.25,88.50,86.00,89.75,118.63,133.63,157.25,138.75,118.38,111.50,107.75,118.75,142.00,152.13,160.75,196.00,201.00,177.25,158.50,136.88,134.25,126.75,124.75,139.38,154.25,130.88,107.38,111.88,135.50,153.00,200.50,154.25,136.75,129.25,131.75,117.50,119.25,145.75,.,.,.,.
"....Sorsogon","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sorsogon","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VI - Western Visayas","CARROT, 1 KG",169.42,158.37,129.57,99.03,87.10,84.45,85.33,113.33,122.17,122.46,136.42,138.75,130.61,102.21,116.83,108.75,107.92,100.04,107.75,132.50,148.67,156.79,170.92,155.27,133.33,106.50,100.68,96.68,90.83,98.33,149.26,201.94,170.71,178.00,199.38,159.50,131.38,123.84,135.54,130.63,123.67,135.04,159.75,183.29,147.33,158.67,189.83,192.88,199.88,150.51,120.92,114.72,122.80,116.04,120.29,218.95,.,.,.,.
"..VI - Western Visayas","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VI - Western Visayas","RADDISH (LABANOS), 1 KG",82.01,76.08,69.63,66.40,65.40,67.47,69.23,72.08,74.06,79.68,83.77,86.98,90.11,74.06,67.09,64.38,77.71,80.38,82.11,75.54,78.10,75.96,86.63,92.48,93.65,87.40,89.79,81.77,84.90,93.34,89.69,103.54,110.03,98.96,88.96,95.83,100.00,88.65,80.42,78.33,88.02,105.68,111.15,85.73,85.42,106.98,129.69,111.25,100.47,90.87,83.50,86.78,89.39,97.83,95.38,103.81,.,.,.,.
"..VI - Western Visayas","POTATO, 1 KG",138.27,141.76,117.67,92.99,84.28,79.23,79.83,92.77,97.82,99.93,110.00,112.38,116.86,100.81,94.00,91.04,93.86,91.53,94.65,94.93,92.64,97.99,123.40,144.72,169.00,154.41,139.13,127.88,118.68,121.46,136.18,158.45,165.98,195.98,213.30,183.61,172.68,152.36,150.28,150.75,142.99,149.93,150.28,139.31,124.17,122.99,135.00,147.53,169.75,167.94,142.77,128.48,122.42,119.39,115.01,132.66,.,.,.,.
"..VI - Western Visayas","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VI - Western Visayas","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aklan","CARROT, 1 KG",142.50,138.75,120.00,75.00,66.25,71.25,70.00,105.00,125.00,116.25,128.75,123.75,113.75,76.25,88.75,82.50,92.50,90.00,98.75,122.50,128.75,135.00,155.00,140.00,108.75,72.50,72.50,66.25,62.50,73.75,108.75,172.50,158.75,166.25,202.50,120.00,105.00,90.63,117.50,102.50,91.25,104.38,123.75,158.13,122.50,128.75,163.75,157.50,173.13,115.00,85.00,80.00,100.00,85.00,82.50,245.75,.,.,.,.
"....Aklan","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aklan","RADDISH (LABANOS), 1 KG",94.54,89.63,82.26,76.12,71.21,65.07,68.75,71.25,77.50,83.75,77.50,80.00,87.50,76.25,68.75,68.75,81.25,81.25,80.00,72.50,83.13,80.00,91.25,95.00,101.25,78.75,85.00,76.25,75.00,77.50,86.25,101.25,93.88,91.25,75.00,87.50,95.00,83.75,76.25,73.75,68.75,96.25,106.25,82.50,88.75,101.25,113.75,82.50,89.38,71.88,66.25,69.38,70.63,80.63,83.75,86.67,.,.,.,.
"....Aklan","POTATO, 1 KG",131.25,130.00,108.75,72.50,65.00,58.75,60.00,82.50,100.00,102.50,95.00,95.00,102.50,86.25,81.25,75.00,78.75,83.75,86.25,82.50,80.00,82.50,107.50,125.00,147.50,117.50,115.00,105.00,97.50,105.00,121.25,147.50,158.75,201.25,196.88,157.50,153.75,118.13,111.25,117.50,111.88,131.25,127.50,115.00,98.75,96.25,102.50,128.75,167.50,141.25,103.75,90.00,90.00,93.75,86.25,156.75,.,.,.,.
"....Aklan","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Aklan","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Antique","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Antique","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Antique","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Antique","POTATO, 1 KG",137.89,145.15,129.18,98.70,97.25,92.90,90.00,95.63,101.25,105.00,118.75,113.75,113.75,107.50,101.25,101.25,103.75,101.25,101.25,103.75,105.00,106.25,137.50,156.25,180.00,181.25,167.50,137.50,141.25,140.00,168.75,188.75,180.00,200.63,220.00,190.00,177.50,167.50,170.00,169.88,152.50,163.75,162.50,152.50,148.75,152.50,155.00,152.25,184.50,174.50,148.25,147.50,133.75,117.50,118.75,125.63,.,.,.,.
"....Antique","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Antique","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Capiz","CARROT, 1 KG",154.87,146.50,135.34,113.02,99.07,89.30,90.00,120.00,122.50,130.00,130.00,146.25,128.75,118.75,118.75,113.75,110.00,98.13,106.25,116.25,122.50,140.63,145.00,146.25,152.50,140.00,128.75,118.75,110.00,106.25,123.75,136.88,150.63,187.50,191.88,183.75,152.50,133.75,155.00,154.38,151.25,153.75,150.00,172.50,166.25,171.25,185.00,194.38,208.13,170.63,154.38,147.50,143.75,130.63,133.13,157.50,.,.,.,.
