"Condiments: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"..X - Northern Mindanao","ONION WHITE (YELLOW GRANEX), 1 KG",97.52,95.60,93.08,95.12,86.26,80.26,83.86,62.86,100.00,87.75,88.63,66.30,115.83,101.17,90.00,90.00,98.75,112.00,115.50,137.25,122.50,102.00,103.00,202.60,525.00,353.33,192.60,136.80,208.10,208.00,200.50,195.50,190.00,186.00,166.00,161.80,160.00,160.00,158.00,156.20,156.40,158.80,143.00,125.20,127.20,130.50,127.00,122.00,126.00,127.00,134.60,138.60,139.50,146.60,145.40,148.60,.,.,.,.
"..X - Northern Mindanao","GINGER, LOOSE, 1 KG",105.88,104.57,107.19,109.80,113.72,118.30,119.61,119.61,119.61,121.57,109.15,107.19,108.50,106.83,104.43,102.77,103.42,103.24,103.87,101.63,100.15,97.17,96.97,71.64,71.17,74.40,79.70,81.74,83.15,81.41,86.64,95.53,96.31,98.95,98.58,96.12,97.75,96.12,100.21,113.32,134.89,169.86,170.47,158.51,150.93,146.48,137.00,136.92,134.53,130.12,129.81,131.61,138.40,145.18,146.64,144.56,.,.,.,.
"....Bukidnon","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Bukidnon","ONION RED CREOLE (BERMUDA RED), 1 KG",151.25,148.75,161.25,150.00,147.50,142.50,143.75,144.38,145.00,140.63,148.13,160.75,181.88,181.25,163.75,133.13,130.00,130.00,126.88,128.13,130.63,141.88,151.88,184.38,430.63,456.25,230.00,197.50,212.50,217.50,217.50,217.50,210.00,197.50,190.00,216.25,202.50,200.75,123.75,127.50,128.75,127.50,130.00,130.00,128.75,136.25,125.00,132.50,160.63,157.63,187.50,148.75,163.75,147.50,153.75,173.25,.,.,.,.
"....Bukidnon","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Bukidnon","GINGER, LOOSE, 1 KG",101.25,100.00,102.50,105.00,108.75,113.13,114.38,114.38,114.38,116.25,104.38,102.50,103.75,100.00,100.00,100.00,100.00,100.00,100.00,102.50,102.50,101.25,102.50,103.75,101.25,93.75,88.75,88.75,91.25,90.00,90.00,95.00,98.75,98.75,97.50,97.50,96.88,92.96,98.91,121.24,121.24,148.16,141.34,130.09,132.50,126.03,115.85,116.25,104.18,102.73,118.38,120.63,107.38,118.75,138.75,142.50,.,.,.,.
"....Camiguin","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camiguin","ONION RED CREOLE (BERMUDA RED), 1 KG",283.89,279.20,302.66,281.54,276.85,267.47,269.81,270.99,272.16,263.96,278.03,301.72,341.38,226.50,171.38,138.75,126.25,133.75,134.50,154.75,162.25,258.00,278.50,351.25,475.50,415.00,246.25,189.13,223.63,240.75,238.25,238.25,238.25,230.75,230.75,218.75,228.75,216.25,155.00,153.75,147.50,148.75,147.50,151.25,148.75,147.50,147.50,148.75,182.50,198.75,235.00,178.75,176.25,187.50,182.50,196.25,.,.,.,.
"....Camiguin","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Camiguin","GINGER, LOOSE, 1 KG",123.94,122.41,125.47,128.53,133.12,138.48,140.01,140.01,140.01,142.30,127.77,125.47,127.00,120.38,117.88,111.25,113.25,115.72,116.79,115.43,115.43,106.00,109.75,103.50,106.00,104.75,104.75,105.63,114.50,104.00,120.50,148.75,136.25,141.25,136.25,122.50,123.75,122.50,121.25,128.75,217.50,302.50,298.75,262.50,213.75,201.25,187.50,187.50,182.50,176.25,160.00,160.00,168.75,171.25,177.50,175.00,.,.,.,.
"....Lanao del Norte","GARLIC, LOCAL, 1 KG",119.72,124.61,119.72,119.72,119.72,105.06,107.50,110.00,110.88,110.75,114.50,114.50,121.25,111.25,101.75,105.00,107.50,107.50,105.00,104.29,111.67,125.00,164.17,143.33,143.33,121.25,122.50,102.50,122.50,125.50,136.25,143.75,140.00,140.00,140.00,137.67,138.33,133.33,140.00,135.83,139.17,130.00,135.00,135.00,130.00,137.50,141.67,156.67,152.50,147.50,151.25,146.25,147.50,151.25,146.88,149.38,.,.,.,.
"....Lanao del Norte","ONION RED CREOLE (BERMUDA RED), 1 KG",244.76,240.72,260.95,242.74,238.69,230.60,232.63,233.65,234.65,227.58,239.71,260.14,294.33,131.67,100.00,81.67,82.50,91.25,102.50,118.75,133.75,204.38,228.75,311.25,532.50,365.00,215.00,151.25,177.50,191.25,187.50,183.75,181.25,163.75,170.00,182.50,182.50,175.00,163.75,150.50,138.75,137.50,139.38,134.38,125.00,127.50,120.00,117.50,125.63,140.63,157.50,138.75,135.00,137.50,138.75,149.38,.,.,.,.
"....Lanao del Norte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Lanao del Norte","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.50,26.00,23.13,68.13,67.50,70.00,71.25,68.75,68.25,73.38,74.63,75.88,77.88,77.88,78.00,78.00,80.25,82.25,85.00,87.88,90.25,90.13,90.38,90.50,89.93,90.00,90.00,90.50,91.88,95.75,97.75,99.40,102.15,.,.,.,.
"....Misamis Occidental","GARLIC, LOCAL, 1 KG",137.00,142.59,137.00,137.00,137.00,120.22,123.02,125.88,126.88,126.73,131.03,131.03,138.75,141.25,131.25,133.75,136.38,144.00,136.50,160.00,162.50,162.50,157.50,162.50,166.25,130.11,123.75,123.75,132.50,143.75,151.25,158.75,155.00,146.25,146.25,152.50,148.75,163.75,160.00,153.75,146.25,157.50,156.25,157.50,157.50,170.00,176.25,182.50,183.75,180.00,196.25,186.25,186.25,185.00,186.25,186.25,.,.,.,.
"....Misamis Occidental","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Misamis Occidental","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Misamis Occidental","GINGER, LOOSE, 1 KG",113.45,112.05,114.85,117.65,121.85,126.76,128.16,128.16,128.16,130.26,116.96,114.85,116.25,113.75,110.00,110.00,110.00,103.75,101.25,88.75,85.00,83.75,85.00,87.50,87.50,83.69,77.50,77.50,78.75,78.75,77.50,83.75,87.50,87.50,87.50,85.00,88.75,87.50,91.25,112.50,148.75,183.75,171.25,165.00,175.00,171.88,168.13,174.38,181.25,176.25,172.50,167.50,182.50,198.75,185.00,183.44,.,.,.,.
"....Misamis Oriental","GARLIC, LOCAL, 1 KG",159.25,173.47,173.47,159.25,159.25,157.83,124.09,124.09,126.59,124.09,124.09,124.09,124.86,156.89,156.89,156.89,125.64,124.07,120.00,123.75,128.75,123.13,121.25,131.25,121.25,123.75,132.50,125.00,125.63,128.13,140.63,140.63,136.88,140.63,161.38,164.88,167.00,169.50,173.75,161.50,164.00,166.38,165.25,162.75,162.50,162.75,166.13,170.25,170.63,156.00,153.50,153.50,154.75,157.50,151.00,153.50,.,.,.,.
"....Misamis Oriental","ONION RED CREOLE (BERMUDA RED), 1 KG",252.59,248.41,269.29,250.50,246.33,237.98,240.06,241.11,242.15,234.85,247.38,268.45,303.74,164.99,156.24,156.24,137.49,118.75,128.75,129.92,126.25,131.25,231.25,309.38,499.63,425.63,299.50,202.25,201.75,201.18,207.11,214.81,208.25,195.75,200.38,220.13,212.25,197.25,171.00,137.00,123.00,121.75,125.50,126.50,123.25,126.50,122.50,126.25,162.75,166.88,156.25,146.25,143.75,151.25,146.25,165.63,.,.,.,.
"....Misamis Oriental","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Misamis Oriental","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Cagayan De Oro","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Cagayan De Oro","ONION RED CREOLE (BERMUDA RED), 1 KG",228.30,224.52,243.39,226.41,222.64,215.09,216.98,217.93,218.86,212.27,223.59,242.64,274.53,251.58,241.66,251.66,250.83,248.33,252.16,240.00,234.42,234.42,268.33,345.42,542.75,468.00,324.83,261.83,258.00,258.63,232.85,229.52,293.15,290.83,295.75,306.33,303.79,282.94,219.92,205.50,130.33,126.00,131.00,134.50,128.83,135.42,123.67,124.17,151.67,168.17,159.50,130.17,138.92,146.00,147.84,159.67,.,.,.,.
"....City of Cagayan De Oro","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Cagayan De Oro","GINGER, LOOSE, 1 KG",84.88,83.84,85.93,88.03,91.17,94.84,95.89,95.89,95.89,97.46,87.51,85.93,86.98,93.17,89.83,89.83,90.42,93.50,97.42,99.83,97.67,97.67,90.63,91.47,91.13,92.55,89.76,90.65,92.71,92.38,97.02,96.94,102.78,109.76,111.74,113.83,118.75,115.83,132.04,156.75,158.67,218.50,240.42,216.83,202.92,194.75,161.83,151.25,142.33,127.58,128.50,138.33,161.92,166.92,158.33,142.17,.,.,.,.
"....City of Iligan","GARLIC, LOCAL, 1 KG",110.59,115.10,110.59,110.59,110.59,97.05,99.30,101.61,102.42,102.30,105.76,105.76,112.00,109.66,104.83,110.79,110.79,103.83,108.58,103.92,109.00,119.17,114.17,114.17,120.00,114.17,109.17,93.83,102.83,110.00,125.08,153.67,133.33,132.92,133.33,139.50,143.67,143.92,135.67,133.17,136.17,132.17,132.00,133.83,136.17,134.42,138.92,144.67,150.42,151.25,153.75,154.42,154.42,158.58,151.17,148.92,.,.,.,.
"....City of Iligan","ONION RED CREOLE (BERMUDA RED), 1 KG",326.54,321.14,348.13,323.84,318.45,307.65,310.35,311.71,313.05,303.61,319.81,347.05,392.67,392.67,346.73,283.42,313.03,331.17,342.66,430.76,139.58,170.58,210.42,303.17,533.83,364.00,195.83,118.25,164.75,182.08,203.75,206.67,203.33,181.00,156.75,193.92,189.17,182.50,157.33,149.17,143.42,138.33,125.83,129.17,126.67,125.83,125.42,121.58,127.92,143.25,148.33,135.83,140.00,149.92,148.50,156.17,.,.,.,.
"....City of Iligan","ONION WHITE (YELLOW GRANEX), 1 KG",97.52,95.60,93.08,95.12,86.26,80.26,83.86,62.86,100.00,87.75,88.63,66.30,115.83,101.17,90.00,90.00,98.75,112.00,115.50,137.25,122.50,102.00,103.00,202.60,525.00,353.33,192.60,136.80,208.10,208.00,200.50,195.50,190.00,186.00,166.00,161.80,160.00,160.00,158.00,156.20,156.40,158.80,143.00,125.20,127.20,130.50,127.00,122.00,126.00,127.00,134.60,138.60,139.50,146.60,145.40,148.60,.,.,.,.
"....City of Iligan","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.13,15.13,48.50,49.33,60.42,51.67,52.08,66.08,80.50,79.17,81.80,82.60,80.00,80.50,79.95,79.80,80.45,80.90,81.25,83.20,86.40,91.30,94.60,98.20,102.20,106.90,107.90,108.95,111.30,114.10,117.65,120.88,122.10,.,.,.,.
"..XI - Davao Region","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.80,125.00,123.75,123.75,120.63,122.50,132.50,148.75,148.75,150.00,148.75,148.75,153.75,157.50,170.00,151.25,152.50,153.75,163.75,150.00,147.50,140.00,143.75,152.50,153.75,153.75,161.88,164.38,164.38,161.25,158.75,157.50,157.50,.,.,.,.
"..XI - Davao Region","ONION RED CREOLE (BERMUDA RED), 1 KG",162.43,154.97,167.22,155.03,145.16,130.18,141.03,144.32,134.51,140.91,175.48,183.52,244.64,152.12,131.01,113.14,114.79,114.48,121.26,148.15,159.27,221.69,256.63,348.32,514.60,387.39,263.67,196.97,209.89,225.78,220.28,218.09,205.06,194.37,198.79,228.92,214.33,190.27,163.29,159.73,150.48,152.31,150.78,150.32,150.28,143.54,136.21,139.96,156.17,172.79,203.59,162.41,156.59,160.96,164.21,173.44,.,.,.,.
"..XI - Davao Region","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XI - Davao Region","GINGER, LOOSE, 1 KG",115.26,117.15,112.27,114.25,122.26,120.99,118.83,115.74,113.29,105.67,106.15,101.90,112.06,100.88,93.25,88.71,91.29,91.11,87.77,92.19,91.71,88.43,86.52,78.61,77.79,74.06,73.32,70.68,74.13,75.43,79.12,89.49,90.65,92.52,93.43,95.02,99.43,105.93,113.01,147.67,170.20,200.00,208.54,181.35,158.08,144.31,131.98,133.17,136.49,142.79,143.18,142.90,168.88,166.44,156.16,148.90,.,.,.,.
"....Davao de Oro (Compostela Valley)","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao de Oro (Compostela Valley)","ONION RED CREOLE (BERMUDA RED), 1 KG",161.55,165.96,201.95,170.37,146.87,126.31,164.50,167.19,136.63,154.50,200.75,206.25,348.25,180.88,142.50,130.00,120.00,110.50,117.25,135.75,165.38,212.13,255.25,381.00,507.31,428.91,292.13,247.50,276.25,280.00,268.13,245.63,219.38,219.75,218.50,248.75,255.00,227.50,206.88,210.00,200.00,193.75,198.75,202.50,206.25,178.75,161.88,157.50,175.63,185.00,201.25,174.38,170.63,185.00,176.25,191.00,.,.,.,.
"....Davao de Oro (Compostela Valley)","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao de Oro (Compostela Valley)","GINGER, LOOSE, 1 KG",102.78,107.79,106.12,111.13,125.33,127.84,124.50,110.25,109.25,98.00,96.13,93.24,118.25,95.88,93.00,89.25,84.25,88.00,81.25,86.75,85.50,66.75,61.75,61.75,61.75,59.88,71.13,65.50,71.75,76.25,83.75,101.88,104.38,95.00,95.00,101.25,105.63,113.75,113.13,165.00,175.00,206.88,206.88,186.88,167.50,151.88,140.00,143.75,158.13,173.75,173.75,161.88,186.25,183.75,156.88,142.50,.,.,.,.
"....Davao del Norte","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Norte","ONION RED CREOLE (BERMUDA RED), 1 KG",145.77,143.17,156.19,141.87,143.17,121.04,126.25,126.25,125.00,130.00,168.75,184.38,262.25,131.63,108.75,101.25,98.75,103.75,110.63,143.75,155.00,209.88,261.00,367.25,492.25,359.75,241.25,167.50,183.63,213.50,214.25,205.63,185.00,178.75,183.13,231.25,200.00,171.75,142.50,128.75,121.25,123.75,130.00,123.75,117.50,118.75,118.75,121.88,150.00,163.75,200.75,155.63,150.63,156.88,154.38,163.38,.,.,.,.
"....Davao del Norte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Norte","GINGER, LOOSE, 1 KG",103.69,104.33,101.80,106.22,112.54,112.54,109.38,114.38,110.63,100.00,95.00,89.13,87.50,81.25,78.75,74.38,78.13,80.00,75.63,80.00,80.63,84.38,90.00,84.38,81.88,79.25,74.25,66.25,70.63,79.38,86.88,103.13,91.88,91.25,83.75,85.00,83.75,92.88,109.25,147.50,189.00,269.38,241.50,145.25,115.63,115.63,109.75,112.63,110.00,119.75,116.75,126.88,177.38,166.13,145.00,148.75,.,.,.,.
"....Davao del Sur","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Sur","ONION RED CREOLE (BERMUDA RED), 1 KG",148.75,135.00,135.00,133.75,126.25,118.75,118.75,129.25,132.00,128.75,138.75,125.13,125.63,132.63,129.13,89.63,109.75,109.50,111.00,131.25,130.38,209.75,265.25,286.25,487.50,383.13,237.75,151.00,168.00,212.50,220.00,217.50,216.25,181.25,196.88,231.25,211.25,172.50,153.75,149.50,132.00,145.75,139.50,133.25,136.00,129.88,131.25,131.25,147.50,168.75,212.00,175.75,156.88,154.13,158.25,172.50,.,.,.,.
"....Davao del Sur","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Sur","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.00,70.00,66.25,64.25,66.75,65.50,64.25,66.00,67.75,94.75,97.50,100.00,100.00,99.75,101.00,110.00,176.50,200.50,148.75,197.50,198.75,193.75,177.50,136.00,129.50,132.00,128.25,128.25,139.50,175.75,178.25,173.25,169.50,.,.,.,.
"....Davao Occidental","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.80,125.00,123.75,123.75,120.63,122.50,132.50,148.75,148.75,150.00,148.75,148.75,153.75,157.50,170.00,151.25,152.50,153.75,163.75,150.00,147.50,140.00,143.75,152.50,153.75,153.75,161.88,164.38,164.38,161.25,158.75,157.50,157.50,.,.,.,.
"....Davao Occidental","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Oriental","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Oriental","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,348.76,550.00,325.00,194.38,182.50,191.25,193.57,187.50,185.00,175.00,166.25,158.75,190.00,180.00,160.00,135.00,145.00,137.50,130.63,120.00,126.25,125.00,127.50,117.50,118.75,124.38,153.13,173.13,125.19,110.63,125.63,140.00,150.31,.,.,.,.
"....Davao Oriental","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Oriental","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.10,63.13,63.75,61.25,58.75,63.75,61.25,58.13,57.50,61.25,67.50,68.75,70.00,70.00,78.75,82.50,82.50,95.00,123.38,132.50,131.88,102.00,83.38,78.50,77.13,84.81,84.69,87.56,90.00,105.00,119.06,130.00,111.25,.,.,.,.
"....City of Davao","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Davao","ONION RED CREOLE (BERMUDA RED), 1 KG",193.65,175.75,175.75,174.12,164.36,154.60,154.60,154.60,144.40,150.40,193.67,218.33,242.42,163.33,143.67,131.67,130.67,134.17,146.17,181.83,186.33,255.00,245.00,358.33,535.92,440.17,352.83,236.33,230.33,229.33,211.50,236.67,229.67,225.83,236.67,243.33,225.42,219.58,178.33,165.42,161.67,167.67,165.67,165.83,166.67,162.83,151.67,170.42,183.33,193.33,230.83,181.08,194.17,183.17,192.17,190.00,.,.,.,.
"....City of Davao","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Davao","GINGER, LOOSE, 1 KG",139.32,139.32,128.90,125.39,128.90,122.60,122.60,122.60,120.00,119.00,127.33,123.33,130.42,125.50,108.00,102.50,111.50,105.33,106.42,109.83,109.00,114.17,107.80,108.80,112.21,101.17,95.71,96.17,99.00,96.00,100.83,117.17,101.00,111.33,119.67,118.83,138.00,143.25,150.17,166.83,191.50,251.63,264.33,244.00,211.50,193.17,195.67,202.83,197.50,207.50,209.58,196.25,200.00,185.00,175.67,172.50,.,.,.,.
"..XII - SOCCSKSARGEN","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XII - SOCCSKSARGEN","ONION RED CREOLE (BERMUDA RED), 1 KG",148.23,146.67,183.41,142.61,131.66,117.19,137.40,123.87,126.05,133.83,177.68,198.18,246.95,141.08,113.56,108.70,106.71,112.79,116.08,141.29,152.03,210.14,264.94,346.63,466.27,379.43,227.02,172.08,206.81,215.21,216.22,214.05,191.78,176.58,196.66,241.63,208.13,165.49,134.91,132.28,124.53,135.70,139.93,138.04,129.91,132.48,134.48,133.02,159.13,191.33,190.92,150.35,151.28,154.63,157.56,172.65,.,.,.,.
"..XII - SOCCSKSARGEN","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XII - SOCCSKSARGEN","GINGER, LOOSE, 1 KG",110.54,104.59,101.99,103.75,108.02,110.18,113.68,110.11,107.54,103.94,101.88,100.34,98.93,98.34,94.88,91.23,90.40,93.89,94.88,94.63,94.44,90.94,85.81,85.78,86.39,84.82,81.49,79.41,80.90,83.13,95.32,99.74,99.42,96.19,96.17,97.04,98.31,102.66,108.96,152.56,184.56,210.90,210.80,182.73,160.15,149.93,141.43,137.34,143.36,136.56,135.47,144.94,160.85,163.33,157.09,155.94,.,.,.,.
"....Cotabato (North Cotabato)","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Cotabato (North Cotabato)","ONION RED CREOLE (BERMUDA RED), 1 KG",166.20,158.65,205.49,167.72,146.57,132.97,137.50,133.75,135.00,135.00,182.00,190.88,216.00,156.25,127.50,127.50,118.75,122.50,125.00,155.00,163.75,201.25,263.50,364.50,505.00,412.50,262.50,208.75,240.00,225.00,231.25,233.75,217.50,207.50,208.75,262.50,220.00,201.25,175.00,165.00,165.00,170.00,177.50,178.75,168.75,177.50,180.00,172.50,183.75,225.00,240.00,210.00,172.50,183.75,188.13,200.00,.,.,.,.
